t_cam_ns,frame_id,ball_px_cx,ball_px_cy,ball_px_radius,ball_cam_x,ball_cam_y,ball_cam_z,ball_world_x,ball_world_y,ball_world_z,ball_world_vx,ball_world_vy,ball_world_vz,ee_x,ee_y,ee_z,ee_roll,ee_pitch,ee_yaw,ee_vx,ee_vy,ee_vz,ee_wx,ee_wy,ee_wz,q1,q2,q3,q4,q5,q6,q7,dq1,dq2,dq3,dq4,dq5,dq6,dq7,gripper_ratio
1758245377907150541,82,684,422,35.0,1.221,-0.05932043055525315,-0.098192430298099,1.1291872433705576,0.06053740783183385,0.06564652325436993,-0.0063540664444350185,0.022224172783605042,0.42665285923096974,0.31481238183349036,-0.0022813382798574206,0.4468025062940405,0.11773856757866834,0.17926769382004154,-0.006020399355791678,0.0,0.0,0.0,0.0,0.0,0.0,-1.1555845288212827,-1.2660980209489703,0.6164772033083195,-2.502199504184374,0.7476641838818202,1.4522151424676641,-0.10153304770139161,-0.0007554409895818437,-0.001078533607397327,0.0006942547212611236,-0.0005561738465965433,0.0010475458268319896,-0.000729115849410084,-0.0009197010348420508,0.0012181922793388367
1758245377993750292,83,684,422,35.0,1.225,-0.05952480757697669,-0.09853073324486247,1.1292470170944873,0.06032834146777472,0.061632931258691404,0.0006902297436123535,-0.002414168189226443,-0.04634646115412644,0.31481240627155715,-0.0022825147156584663,0.4468021592862823,0.1177305165362806,0.17926623229821628,-0.006023132798196683,0.0,0.0,0.0,0.0,0.0,0.0,-1.1555861585624787,-1.2661053126504043,0.6164761216488147,-2.5021964547769544,0.747668753187023,1.452215484049215,-0.10153882154338038,0.00043644275642592645,8.201343161373372e-05,0.0029063979500561733,0.00021099592231933143,0.002023429153517252,0.0018787438925019573,0.0020117965277457583,0.0012181922793388367
1758245378092315392,84,684,422,35.0,1.23,-0.05978027885413109,-0.09895361192831682,1.129321734249399,0.06006700851270078,0.05661594126409364,0.0007580487912233389,-0.002651374117957975,-0.050900267889930254,0.3148128704993144,-0.002282199837081584,0.44680219201386007,0.11772808798660875,0.17926882588295032,-0.0060241413140367335,0.0,0.0,0.0,0.0,0.0,0.0,-1.1555861616274956,-1.2661015343833226,0.6164775441302063,-2.5021944310218402,0.747662172438182,1.4522170548703532,-0.10153432419425897,-0.0031929437626900055,-0.0005840053188570981,0.0010914264164009796,-0.0002846796984883451,-0.00016141194101178702,-0.0029283008424540323,-0.00031211172922430367,0.0012181922793388367
1758245378195302635,85,684,422,35.0,1.222,-0.05937152481068403,-0.09827700603478987,1.1292021868015398,0.060485141240819086,0.06464312525545024,-0.0011607986035634269,0.004060043903867816,0.077943478799181,0.3148126490282672,-0.002281919020002817,0.44680227310715465,0.11773549392237091,0.17926528648200746,-0.006025873716436959,0.0,0.0,0.0,0.0,0.0,0.0,-1.1555871475705832,-1.2661018437830016,0.6164809862016737,-2.5021944218160943,0.7476648164212611,1.4522163484449082,-0.1015380170817114,-0.00035480707859918397,-0.00010550097919988965,0.00032768898478755003,0.00047950112967985964,0.00047433234567953746,5.312393180964862e-05,0.0007410649747549962,0.0012181922793388367
1758245378295582518,86,684,422,35.0,1.225,-0.05952480757697669,-0.09853073324486247,1.1292470170944873,0.06032834146777472,0.061632931258691404,0.0004470517077432149,-0.001563621419904965,-0.030017924898843733,0.3148118619711847,-0.0022823399483311723,0.4468030449537523,0.11773119305203539,0.17927079000051174,-0.006025026492287464,0.0,0.0,0.0,0.0,0.0,0.0,-1.1555861585624785,-1.2661034350506661,0.6164810391878732,-2.5021952005293917,0.7476641780124628,1.4522167528502865,-0.10154079596677647,3.688486412623589e-05,0.00038323849358153626,0.0004621533106029909,0.0005165996044997367,-0.0005068556702096477,-0.0005096470063634665,0.000961602289074917,0.0012181922793388367
1758245378395366344,87,684,422,35.0,1.227,-0.05962699608783844,-0.09869988471824422,1.1292769039564519,0.06022380828574515,0.05962613526085225,0.00029951609557033604,-0.0010475964514486435,-0.020111435673343996,0.31481233354643695,-0.0022820164084002593,0.4468037836101712,0.11773099730042796,0.17927028303979764,-0.006018344757552796,0.0,0.0,0.0,0.0,0.0,0.0,-1.155591135672468,-1.2661035650976318,0.616479113961243,-2.5021926666930896,0.747665693091096,1.4522144110167052,-0.10154036523878966,-0.0004102090630762591,-0.00027231171972576045,-0.0001495638916799318,0.0006272880488923247,0.0001548745859980167,-0.00021650230109694987,0.001095025393754176,0.0012181922793388367
1758245378495677378,88,684,422,35.0,1.224,-0.059473713321545794,-0.09844615750817161,1.1292320736635049,0.060380608058789496,0.06263632925761131,-0.00044691287846754425,0.0015631358464946435,0.03000860300930662,0.3148116945028583,-0.0022829414809671005,0.44680183490238673,0.11772886923032796,0.17926648482094273,-0.006023535648737405,0.0,0.0,0.0,0.0,0.0,0.0,-1.1555861860722627,-1.2661035917472216,0.61647574403869,-2.502195221925577,0.747664935630624,1.4522136010648594,-0.10154383083824599,-4.254970878790474e-05,0.00015954800900915087,0.0011879848068579698,-0.0005603856104410886,9.834173231042156e-06,0.0011353989424283712,-0.0013582534371762338,0.001234583556652069
1758245378594398205,89,684,422,35.0,1.227,-0.05962699608783844,-0.09869988471824422,1.1292769039564519,0.06022380828574515,0.05962613526085225,0.000454111805070228,-0.001588315027429247,-0.03049198520955521,0.3148122798242185,-0.0022813347131143582,0.4468021674175614,0.11773219976776987,0.1792693181919885,-0.006021494926719437,0.0,0.0,0.0,0.0,0.0,0.0,-1.1555861586755323,-1.266099733482953,0.6164772028362095,-2.5021944578968855,0.7476656930851225,1.4522143722493919,-0.10154230976061773,0.0007751647859263351,0.0006472742039324918,0.0005556282912336512,-0.00019599139929215312,-0.0006257909555600165,-0.0013873157377077238,0.0023883255803495516,0.001234583556652069
1758245378695781541,90,684,422,35.0,1.229,-0.05972918459870021,-0.09886903619162596,1.129306790818417,0.060119275103715564,0.057619339263013325,0.0002947906741304495,-0.0010310686761144821,-0.019794140506867206,0.3148109058572769,-0.0022820495448261694,0.4468008165555846,0.11772411742359838,0.17926803444809716,-0.006025918232786346,0.0,0.0,0.0,0.0,0.0,0.0,-1.1555861585626586,-1.2661007302882574,0.616480827223784,-2.5021927617218513,0.7476650882012535,1.4522171060630946,-0.10153882641807219,-0.00013939016540367587,0.001237230282454923,-0.0003845047690416583,-0.0012226904967801056,-0.0006410571209764715,-0.0003028371932459624,0.0024787328938255847,0.0012181922793388367
1758245378800678757,91,684,422,35.0,1.226,-0.05957590183240755,-0.09861530898155334,1.1292619605254695,0.06027607487675994,0.06062953325977216,-0.00042737352483634825,0.0014947944189898962,0.02869660522505036,0.31481125252394127,-0.0022829196782447854,0.44680224016349557,0.11772442782153782,0.17926792852747764,-0.00602368048033455,0.0,0.0,0.0,0.0,0.0,0.0,-1.155582843456505,-1.2661055896607585,0.6164770943734685,-2.5021911149953793,0.7476645312251728,1.4522159952501434,-0.1015350811719661,0.00041343036645203327,0.0006349017513179111,4.874107645427985e-05,0.0013949327323812244,-0.000275841875483,0.0003576752422524491,0.00013217202809809726,0.0012181922793388367
1758245378898501641,92,684,422,35.0,1.231,-0.05983137310956198,-0.09903818766500769,1.1293366776803815,0.06001474192168601,0.05561254326517395,0.0007638003691654559,-0.002671491008933377,-0.051286465798720565,0.31481277875471225,-0.0022811381788070922,0.44680230054900105,0.11773264403553939,0.17926834153850948,-0.006023350759353493,0.0,0.0,0.0,0.0,0.0,0.0,-1.1555844470827739,-1.266098779646746,0.6164789180089044,-2.5021908569061204,0.7476643354804033,1.4522171060649902,-0.10153498514996026,-0.00038722035034166873,-0.0005003882919599376,0.001405435039783905,0.0025869025772413084,-3.4977596200014705e-05,5.0483566124492714e-05,-0.000894974454292448,0.0012263879179954529
1758245378999304597,93,684,423,35.0,1.223,-0.05942261906611492,-0.10017092970613263,1.1291294890372636,0.05862663698425207,0.06358000068120773,-0.002055382613163264,-0.013770478491066643,0.0790399183932044,0.3148115184874315,-0.002283276314477502,0.4468030751206197,0.11772379246322402,0.17927286117820407,-0.006025940703463257,0.0,0.0,0.0,0.0,0.0,0.0,-1.1555862684508769,-1.266101445943713,0.6164768584421532,-2.5021893409210345,0.7476625545451314,1.4522175104863193,-0.10153463119003477,0.0007162668018456373,0.0009301340538187607,-0.0018115717336491173,0.0009366366306988074,-0.00061879164004477,-0.0008789133648344745,0.0012630245996632533,0.0012263879179954529
1758245379097932928,94,684,422,35.0,1.221,-0.05932043055525315,-0.098192430298099,1.1291872433705576,0.06053740783183385,0.06564652325436993,0.0005855754904138494,0.019373448057047438,0.020952626412812352,0.3148121221229525,-0.002282114168344158,0.44680338488460414,0.11772666250485002,0.17926975437771525,-0.006019982263075213,0.0,0.0,0.0,0.0,0.0,0.0,-1.1555852152841304,-1.2661018792497827,0.6164754206473648,-2.5021969757451994,0.7476656933204928,1.4522140807443862,-0.10153508003639004,-1.5197433968932835e-05,0.0010818909068000537,-0.00011747918936335612,-0.0002998476249755215,-0.0002526870298173532,0.00036054027635284936,0.0011989347227621262,0.0012263879179954529
1758245379195616751,95,684,422,35.0,1.225,-0.05952480757697669,-0.09853073324486247,1.1292470170944873,0.06032834146777472,0.061632931258691404,0.0006119101617227211,-0.0021402352778425848,-0.041087581059133224,0.31481214992789247,-0.002280984445579529,0.446800991842907,0.11773507728856336,0.17926506853874313,-0.006026260382034762,0.0,0.0,0.0,0.0,0.0,0.0,-1.1555844474224013,-1.2661048655747038,0.6164789900998208,-2.5021982862552514,0.7476648958947886,1.4522167509199735,-0.10153458730700515,-0.0005849357987853189,-0.0003444238045468365,-0.00018325693044658108,-0.00052881138343314,0.0006420040446004973,-0.0007672477779713143,-0.0014983361713015839,0.0012263879179954529
1758245379291731295,96,684,422,35.0,1.226,-0.05957590183240755,-0.09861530898155334,1.1292619605254695,0.06027607487675994,0.06062953325977216,0.00015547523153399,-0.0005437948185529651,-0.01043960629849362,0.31481240396840493,-0.0022828641499965034,0.4468015883094405,0.11772640151581895,0.17926669154404784,-0.006025882523637696,0.0,0.0,0.0,0.0,0.0,0.0,-1.1555844582751107,-1.2661018792459722,0.6164769648541495,-2.502192638599898,0.7476684165643072,1.452215484049215,-0.10153754337289718,-0.000807385722440731,-0.0013883742153318781,-0.001316632766426028,0.0012271294042152635,0.0017729029509875004,0.00021686850787023252,-0.00015543509172414203,0.0012263879179954529
1758245379392810966,97,684,422,35.0,1.225,-0.05952480757697669,-0.09853073324486247,1.1292470170944873,0.06032834146777472,0.061632931258691404,-0.00014783814425141798,0.0005170831137230451,0.009926803174094641,0.3148129703174292,-0.002281418712586155,0.4468043288089806,0.11773868276338018,0.17927147255363332,-0.006021257658424085,0.0,0.0,0.0,0.0,0.0,0.0,-1.1555842076467095,-1.266103262033772,0.6164771914989654,-2.502194071142921,0.7476621593329921,1.4522175104690471,-0.10153650184649993,-0.0009601912281607247,0.0005775787016504671,-0.000794992539272509,0.0011888994517513579,-0.0005477823546735846,-0.0005757043367388378,0.0012160292167377668,0.0012263879179954529
1758245379491437248,98,684,422,35.0,1.221,-0.05932043055525315,-0.098192430298099,1.1291872433705576,0.06053740783183385,0.06564652325436993,-0.0006060628335317726,0.0021197834879259757,0.04069495386309425,0.3148120082960928,-0.002282163464302926,0.44680112112304615,0.11773038493193667,0.17926520258883236,-0.006026349029067562,0.0,0.0,0.0,0.0,0.0,0.0,-1.1555861585626872,-1.2661011652488317,0.6164779053953141,-2.5021948755982124,0.7476673569268175,1.452215129382955,-0.10154230244069277,0.0008874142066124479,-0.0004121841574462333,0.0013576043575435023,0.00011363606958475372,-0.00012557137232474015,6.602941312407727e-05,-0.0003617447048323394,0.0012181922793388367
1758245379594398991,99,684,422,35.0,1.228,-0.05967809034326932,-0.09878446045493507,1.1292918473874345,0.060171541694730366,0.05862273726193279,0.0010159503309577946,-0.0035534182546180064,-0.06821743482370085,0.3148110269239328,-0.0022839428587982193,0.44680230948134764,0.1177255425529116,0.17927008293935623,-0.006030599742275572,0.0,0.0,0.0,0.0,0.0,0.0,-1.1555837266336269,-1.2661046050984004,0.6164780143868215,-2.502193737048875,0.7476641775766113,1.452215995393708,-0.10153302039762663,2.5494036883259505e-07,0.0015123383181597535,-0.0012516966838172516,0.0006345136894114519,9.500100328715521e-05,0.0004516004206262579,-0.0004040562615500743,0.0012181922793388367
1758245379693568691,100,684,422,35.0,1.223,-0.05942261906611492,-0.09836158177148074,1.1292171302325225,0.0604328746498043,0.06363972725653078,-0.0007534272556237396,0.0026352096968522915,0.050589948286603535,0.3148124701803209,-0.0022837096945459994,0.446800935950916,0.11772335088741584,0.17926923759810096,-0.006027490044534062,0.0,0.0,0.0,0.0,0.0,0.0,-1.155584446065289,-1.2661054714871667,0.6164754263471555,-2.5021964633582963,0.7476631051106871,1.4522179279583634,-0.10153689088299556,0.00014452018674502686,-0.0002666204778076072,0.0010559472516880632,0.0002998982380489027,0.0003648889672179085,-0.0002511698857976519,-6.221131178160482e-05,0.0012263879179954529
1758245379793411689,101,684,423,35.0,1.225,-0.05952480757697669,-0.10034319269788866,1.1291592251835016,0.05851899763254829,0.06157310197214705,-0.0005799610406411491,-0.01916886567504724,-0.020698750295776648,0.31481176050179294,-0.002282386012154965,0.4468002879201427,0.11773131870660267,0.17926447425295414,-0.0060289951456115876,0.0,0.0,0.0,0.0,0.0,0.0,-1.1555901987513288,-1.2660981599972227,0.6164775152772837,-2.5021933891705257,0.7476644587933926,1.4522160084756564,-0.10154032276483943,0.00022400140112564777,-0.00038043541594915434,-0.001000974799734027,-6.668594418097535e-05,-0.0006316192549164806,-0.00047712092790541476,-0.0002446992449751822,0.0012263879179954529
1758245379891721910,102,684,422,35.0,1.227,-0.05962699608783844,-0.09869988471824422,1.1292769039564519,0.06022380828574515,0.05962613526085225,0.0011970146313699547,0.017341133361879695,-0.019804316290722154,0.31481341467852253,-0.002280833414912103,0.44680367308317265,0.11773703042934551,0.17927003114972404,-0.00602241798598477,0.0,0.0,0.0,0.0,0.0,0.0,-1.1555844464044502,-1.2661003863407276,0.6164819481664011,-2.5021965331658267,0.7476633116792912,1.4522186108019337,-0.10154115578618327,-0.0011483112399251925,0.0005754282110914348,0.0005815751706554244,0.0020015920642900303,-0.00019388696024906531,-0.0005919924921155647,-0.0012925032643189686,0.0012181922793388367
1758245379995262102,103,684,422,35.0,1.228,-0.05967809034326932,-0.09878446045493507,1.1292918473874345,0.060171541694730366,0.05862273726193279,0.00014432493019356154,-0.0005047951911735678,-0.009690903402221469,0.3148134417087779,-0.0022806264070445855,0.44680351150114983,0.11774034341031102,0.17927252617626843,-0.006024743801079195,0.0,0.0,0.0,0.0,0.0,0.0,-1.1555861595799637,-1.2661017732725108,0.6164743422151973,-2.5021915972475277,0.747663482228374,1.4522210469587815,-0.10153916315440016,-0.00048778753957806197,0.0009811331988004758,-0.00038112643866235695,-0.0003640749703548062,0.0015547350147167246,0.0012238635638549687,-0.0006066170937107944,0.0012181922793388367
1758245380097868088,104,684,422,35.0,1.231,-0.05983137310956198,-0.09903818766500769,1.1293366776803815,0.06001474192168601,0.05561254326517395,0.0004369169353042979,-0.0015281737368067086,-0.02933741114050438,0.3148109938679611,-0.002283014306652865,0.4468017640860026,0.11772428838561247,0.17926601046447743,-0.006021742392002224,0.0,0.0,0.0,0.0,0.0,0.0,-1.1555845284816584,-1.2661055896230553,0.6164736377192689,-2.5021976625424984,0.7476632724274541,1.4522165424192264,-0.10153841928047379,0.0005493009554360252,0.00016715736813636511,9.080293855453538e-05,-0.00013237092101556997,-0.0003294382742279896,0.0008959423400448842,0.00021136816124277887,0.0012263879179954529
1758245380196666494,105,684,422,35.0,1.225,-0.05952480757697669,-0.09853073324486247,1.1292470170944873,0.06032834146777472,0.061632931258691404,-0.0009075104500594213,0.0031741356848278873,0.06093608426756855,0.31481114482663647,-0.0022833098902889314,0.4468003371205055,0.11772376408812683,0.17926772830507642,-0.006030247567172125,0.0,0.0,0.0,0.0,0.0,0.0,-1.15558815647589,-1.266103591632572,0.6164747066523331,-2.502195528851041,0.7476656913491166,1.4522167984128824,-0.10154107167476187,0.0014672776875298053,0.0002745302393621974,-0.00017951541586495924,0.0005072990309617166,0.00044465555578763365,0.00010581882334972157,8.038733660270663e-05,0.0012263879179954529
1758245380295411974,106,684,422,35.0,1.227,-0.05962699608783844,-0.09869988471824422,1.1292769039564519,0.06022380828574515,0.05962613526085225,0.000302665620386774,-0.0010586123236179408,-0.020322915011797504,0.31481189554722655,-0.0022817853673824605,0.44680178195545994,0.11773179013769755,0.1792666922439961,-0.0060247850057277945,0.0,0.0,0.0,0.0,0.0,0.0,-1.1555881578325133,-1.266101852759256,0.6164790105219775,-2.502198798075981,0.7476641780132012,1.4522164681205807,-0.10154202993054931,0.00010290785502058421,-0.0005209019954079681,-6.033412418439197e-06,-0.0019389378554850543,0.0008581630136455183,0.0009292060827459088,-0.0022208727810612556,0.0012181922793388367
1758245380396435879,107,684,423,35.0,1.226,-0.05957590183240755,-0.10042932419376668,1.1291740932566203,0.058465177956696396,0.06056965261761693,-0.0010176868517558768,-0.01740806128063212,0.009339545494352829,0.31481312449111853,-0.002283182533761465,0.4468027453561306,0.11772989497618773,0.17926921910849739,-0.006022275019918214,0.0,0.0,0.0,0.0,0.0,0.0,-1.1555844465193652,-1.2661013400042829,0.616477902341306,-2.5021967655490625,0.7476641780124618,1.4522176674518255,-0.10154125099686222,-0.0008897747794972559,0.0005667766435245504,0.0010256081647195417,0.00037623020579099673,0.001511175387077686,4.390578759267961e-05,0.001034848775586319,0.0012181922793388367
1758245380490676814,108,684,422,35.0,1.228,-0.05967809034326932,-0.09878446045493507,1.1292918473874345,0.060171541694730366,0.05862273726193279,0.0012495008757517395,0.018106396525394933,-0.02065891383276431,0.3148116270192505,-0.0022828182113694305,0.44680292418889944,0.11772630646501568,0.17927073112716907,-0.006029122836435423,0.0,0.0,0.0,0.0,0.0,0.0,-1.1555861677575296,-1.2660994475363632,0.6164757397043354,-2.502190855951201,0.7476641780124874,1.4522171067090186,-0.1015419606949743,0.0008112746771306107,-0.0009396399226528168,0.0001518660744389183,0.001804477531243756,0.0007212580656614375,-0.0006771747384008791,0.0005284376121139172,0.0012181922793388367
1758245380599709964,109,684,422,35.0,1.23,-0.05978027885413109,-0.09895361192831682,1.129321734249399,0.06006700851270078,0.05661594126409364,0.0002741080301228552,-0.0009587284420342143,-0.018405374859289586,0.31481315217705397,-0.0022817873033855306,0.44680394450678257,0.11773365401182392,0.17927180753468605,-0.00601990397677401,0.0,0.0,0.0,0.0,0.0,0.0,-1.1555844460652887,-1.2661018758706764,0.6164796879358108,-2.502189219545968,0.7476655908632769,1.4522169112872634,-0.10154125162891804,0.0010819226311369599,-0.0003683125722005567,0.00037907351350065113,0.0009269180712337422,-0.00025796351988070294,0.00010123208643856167,-0.0011407766109111617,0.0012181922793388367
1758245380695510132,110,684,422,35.0,1.225,-0.05952480757697669,-0.09853073324486247,1.1292470170944873,0.06032834146777472,0.061632931258691404,-0.0007799271804179667,0.0027278966261723007,0.05236932355481636,0.3148112009858157,-0.0022838490170585344,0.44680131578785537,0.11772928638218251,0.1792680045089384,-0.006029668362751119,0.0,0.0,0.0,0.0,0.0,0.0,-1.155586158600163,-1.2660994036966926,0.6164772148285662,-2.5021984697241955,0.7476593359482225,1.4522175104866148,-0.10153863532226509,0.0002811839875480501,-0.0009444671655183168,-0.00011584300916656025,-0.0007216765062769957,0.0005249039368532349,-0.0008624476213776681,0.0004765740881170667,0.0012181922793388367
1758245380792206498,111,684,423,35.0,1.225,-0.05952480757697669,-0.10034319269788866,1.1291592251835016,0.05851899763254829,0.06157310197214705,-0.0009079132403551132,-0.01871160117047661,-0.0006187335576225795,0.3148124538426544,-0.0022816874282614932,0.44680291252779997,0.1177359837798316,0.17926847702963275,-0.006024311234547587,0.0,0.0,0.0,0.0,0.0,0.0,-1.1555854442949578,-1.2661014331888176,0.6164771237838598,-2.5021966502573387,0.7476641780124628,1.4522174086233797,-0.10153766144604517,0.00018655298427237033,-0.00020840694647815492,-0.0017002254261379416,0.0011422658217456493,0.00018010497538716329,0.0014091187348732636,0.0009835164009248717,0.0012181922793388367
1758245380892666101,112,684,422,35.0,1.225,-0.05952480757697669,-0.09853073324486247,1.1292470170944873,0.06032834146777472,0.061632931258691404,0.0008739026271647122,0.01801066081483952,0.0005955556737005525,0.31481175195732364,-0.0022828841439903875,0.4468021806666277,0.11772959815908615,0.179268263924164,-0.006025785845370512,0.0,0.0,0.0,0.0,0.0,0.0,-1.155588156475918,-1.2661018787776703,0.6164793239265761,-2.502196459868685,0.7476663484995811,1.4522195317199473,-0.10153407398357102,0.0008416505229160802,-0.0011560924876840982,-0.0006018447211075519,-0.001022024534338887,-2.1689089703952588e-05,7.669579796671177e-05,-0.0005625053570790777,0.0012263879179954529
1758245380990926569,113,684,422,35.0,1.227,-0.05962699608783844,-0.09869988471824422,1.1292769039564519,0.06022380828574515,0.05962613526085225,0.0003041595727448579,-0.001063837616055003,-0.020423228574884766,0.314812547315419,-0.00228211515099115,0.44680377792416326,0.1177331397686859,0.17927056771987193,-0.006019286446954246,0.0,0.0,0.0,0.0,0.0,0.0,-1.1555881564758836,-1.2661014459905275,0.6164752905283558,-2.502192675117773,0.747663105147688,1.452214377579068,-0.10154413948102554,0.0005235023274494607,-0.00017142620026069347,-0.000855302222403542,2.9745595856169114e-05,-0.0001703897008388425,-0.001039776367617563,0.000658980044578713,0.0012263879179954529
1758245381094864724,114,684,422,35.0,1.231,-0.05983137310956198,-0.09903818766500769,1.1293366776803815,0.06001474192168601,0.05561254326517395,0.000575089330088875,-0.002011449636172056,-0.03861519377247268,0.3148128000721517,-0.0022817614008909036,0.44680278015158925,0.11772845938766799,0.17926567387735073,-0.006017838321409153,0.0,0.0,0.0,0.0,0.0,0.0,-1.1555830420447673,-1.2660952270308417,0.616478668034144,-2.5021931636457064,0.7476649341588312,1.4522144895015507,-0.10153811278092453,0.0009127765096997514,0.0010636545636336008,-0.0009940138092336143,-0.0032948028311289117,-0.0010113758630284505,-0.00014116675403273731,-0.0010144407170164398,0.0012181922793388367
1758245381196452701,115,684,422,35.0,1.23,-0.05978027885413109,-0.09895361192831682,1.129321734249399,0.06006700851270078,0.05661594126409364,-0.0001470984207354175,0.0005144958346278916,0.009877133382818384,0.31481120574808763,-0.002282333953862195,0.44679951404665663,0.11773308761931237,0.17926276015670387,-0.0060232318846067225,0.0,0.0,0.0,0.0,0.0,0.0,-1.1555844461783598,-1.2661018915325315,0.6164758864801089,-2.502196217068006,0.7476656912863459,1.4522144909579837,-0.10153837985065044,-0.00031151903042039717,-0.0013142422683814626,9.335351485792876e-05,0.0006621005836185891,-0.000717443579512194,0.001469929577614013,-0.0006767472193827485,0.0012181922793388367
1758245381295595970,116,684,422,35.0,1.228,-0.05967809034326932,-0.09878446045493507,1.1292918473874345,0.060171541694730366,0.05862273726193279,-0.00030145124591957707,0.0010543648911716112,0.020241374105176523,0.31481248691077907,-0.0022813898953475942,0.4468015976722951,0.11772935699091887,0.17926560112241205,-0.00602324437602327,0.0,0.0,0.0,0.0,0.0,0.0,-1.1555829808169809,-1.266103590657251,0.6164772031607909,-2.5021927327744904,0.7476649356305426,1.4522143717671645,-0.1015342763256314,8.860025438686415e-06,0.0006687517240738977,0.0007649397489176805,-0.0004308350519310835,-0.0004988561481631971,0.0005950689738264583,0.0007969950301875226,0.001234583556652069
1758245381395645451,117,684,422,35.0,1.221,-0.05932043055525315,-0.098192430298099,1.1291872433705576,0.06053740783183385,0.06564652325436993,-0.001045522833615113,0.0036568519241342965,0.07020312271721967,0.3148115320546131,-0.0022823562891177104,0.44680229870479843,0.11772269518081505,0.17926981656410654,-0.006027255272213544,0.0,0.0,0.0,0.0,0.0,0.0,-1.1555843788064555,-1.2660989122616573,0.6164725593213828,-2.502192925192946,0.7476640588031979,1.4522167528502947,-0.10153612890251436,0.00019405662423312018,4.165107791803365e-05,-0.0008027384753719283,0.00041220017070559185,0.0002800579162156347,0.00018451076493237534,0.0024854600274613493,0.001234583556652069
1758245381496501749,118,684,422,35.0,1.229,-0.05972918459870021,-0.09886903619162596,1.129306790818417,0.060119275103715564,0.057619339263013325,0.0011853245680229837,-0.004145826650491271,-0.07959030968355195,0.31481230339931293,-0.0022823949563961477,0.4468024717751961,0.11773686973411947,0.17926710295168383,-0.006016648117933561,0.0,0.0,0.0,0.0,0.0,0.0,-1.1555851888671491,-1.2661035917474204,0.616476125486671,-2.5021951228466897,0.7476671986331355,1.452218731468526,-0.1015391762495121,-0.0001726089922549749,0.0017538740627749837,-0.0005658745511169539,0.0005233716506672947,0.00016150368600575013,0.0007373522812472674,-0.0016185752107021163,0.0012181922793388367
1758245381596610322,119,684,422,35.0,1.229,-0.05972918459870021,-0.09886903619162596,1.129306790818417,0.060119275103715564,0.057619339263013325,0.0,0.0,0.0,0.3148120451398693,-0.00228093791964665,0.4468020628724977,0.11773141905245081,0.17926844908153636,-0.006027505935789401,0.0,0.0,0.0,0.0,0.0,0.0,-1.1555844460652887,-1.2661035122705238,0.6164769645270769,-2.502200149286867,0.7476684558088179,1.452215995232223,-0.10154080052840908,0.00031937084864120383,-3.936409298296758e-05,-0.00032393550913084644,0.0013732199900941598,0.0001131528294280868,-0.00018689122004856358,0.001530886332636693,0.0012181922793388367
1758245381692641429,120,684,422,35.0,1.223,-0.05942261906611492,-0.09836158177148074,1.1292171302325225,0.0604328746498043,0.06363972725653078,-0.0009336619007675865,0.0032656037807492363,0.06269206074566495,0.31481179989209124,-0.0022820226527262093,0.446801127916821,0.11773208293396317,0.17926472458036122,-0.006024934893640717,0.0,0.0,0.0,0.0,0.0,0.0,-1.155587147860889,-1.2660987758475606,0.6164754209448025,-2.5021936588374443,0.7476635051192977,1.4522175899251089,-0.10153596993973957,0.0003747610365072866,-0.0006236716159668254,-8.871548797402105e-05,0.0004918863432792006,-0.001215320521826126,-0.00013574696332773568,-0.0013385535700499804,0.0012263879179954529
1758245381793212038,121,684,422,35.0,1.223,-0.05942261906611492,-0.09836158177148074,1.1292171302325225,0.0604328746498043,0.06363972725653078,0.0,0.0,0.0,0.3148126236377073,-0.0022820547917994944,0.44680137538083897,0.11773249636674787,0.17926276231576205,-0.006018995506409834,0.0,0.0,0.0,0.0,0.0,0.0,-1.1555852955031634,-1.26609901817838,0.6164715852512656,-2.5021976360511444,0.7476649356305508,1.452220992049786,-0.10153298971088252,0.0018692828597166246,-0.00021557652917689868,0.0007874075995026377,0.0009823654550738918,0.0004887134717094759,0.0008460536889501206,0.0005315555897854356,0.0012263879179954529
1758245381891888889,122,684,422,35.0,1.222,-0.05937152481068403,-0.09827700603478987,1.1292021868015398,0.060485141240819086,0.06464312525545024,-0.0001514380610162353,0.0005296742902222115,0.010168524722373479,0.3148128275475796,-0.0022835552590277754,0.4468042598102263,0.11772775361594523,0.17927497536059733,-0.006024219749165666,0.0,0.0,0.0,0.0,0.0,0.0,-1.1555807356547108,-1.2660997334829456,0.6164772046636409,-2.502194876617078,0.7476625530791581,1.4522200859887757,-0.1015361464777115,-0.0009141951518158038,-0.00010276302572716465,0.0006463558402685575,-0.0014306005672054443,0.0003311716251024378,0.00032524823126873765,0.0006035738524443265,0.0012181922793388367
1758245381991284045,123,684,422,35.0,1.223,-0.05942261906611492,-0.09836158177148074,1.1292171302325225,0.0604328746498043,0.06363972725653078,0.00015034365439929446,-0.0005258464609159417,-0.010095039228264446,0.31481221583998276,-0.002281867373977561,0.4468036620689951,0.11773628152778638,0.1792719323985514,-0.006022621026849322,0.0,0.0,0.0,0.0,0.0,0.0,-1.1555844552603398,-1.2661018439284895,0.6164736014168999,-2.5021933843090762,0.7476641825348415,1.4522178646547217,-0.1015384324435212,-0.0008585158739505619,-0.0010364448227280472,-0.0003571862828714811,-0.0016762940585678654,0.0012507713565663209,-0.00010437757132266193,-0.0005074697045761855,0.0012181922793388367
